,deposit_id,deposit_name,url
720,Mo00693,,https://mrdata.usgs.gov/deposit/json/W-Mo00693
721,Mf00415,,https://mrdata.usgs.gov/deposit/json/W-Mf00415
722,Mf00415,,https://mrdata.usgs.gov/deposit/json/W-Mf00415
723,Mo00694,,https://mrdata.usgs.gov/deposit/json/W-Mo00694
724,Mf00416,,https://mrdata.usgs.gov/deposit/json/W-Mf00416
725,Mf00416,,https://mrdata.usgs.gov/deposit/json/W-Mf00416
726,Mo00695,,https://mrdata.usgs.gov/deposit/json/W-Mo00695
727,Mf00292,,https://mrdata.usgs.gov/deposit/json/W-Mf00292
728,Mf00292,,https://mrdata.usgs.gov/deposit/json/W-Mf00292
729,Mo00593,,https://mrdata.usgs.gov/deposit/json/W-Mo00593
730,Mr00033,,https://mrdata.usgs.gov/deposit/json/W-Mr00033
731,Mr00033,,https://mrdata.usgs.gov/deposit/json/W-Mr00033
732,Mf00417,,https://mrdata.usgs.gov/deposit/json/W-Mf00417
733,Mo00698,,https://mrdata.usgs.gov/deposit/json/W-Mo00698
734,Mr00030,,https://mrdata.usgs.gov/deposit/json/W-Mr00030
735,Mr00064,,https://mrdata.usgs.gov/deposit/json/W-Mr00064
736,Mo00482,,https://mrdata.usgs.gov/deposit/json/W-Mo00482
737,Mo00482,,https://mrdata.usgs.gov/deposit/json/W-Mo00482
738,Mf00360,,https://mrdata.usgs.gov/deposit/json/W-Mf00360
739,Mf00240,,https://mrdata.usgs.gov/deposit/json/W-Mf00240
740,Mf00240,,https://mrdata.usgs.gov/deposit/json/W-Mf00240
741,Mf00240,,https://mrdata.usgs.gov/deposit/json/W-Mf00240
742,Mo00262,,https://mrdata.usgs.gov/deposit/json/W-Mo00262
743,Mr00069,,https://mrdata.usgs.gov/deposit/json/W-Mr00069
744,Mf00351,,https://mrdata.usgs.gov/deposit/json/W-Mf00351
745,Mo00380,,https://mrdata.usgs.gov/deposit/json/W-Mo00380
746,Mo00380,,https://mrdata.usgs.gov/deposit/json/W-Mo00380
747,Mf00344,,https://mrdata.usgs.gov/deposit/json/W-Mf00344
748,Mf00352,,https://mrdata.usgs.gov/deposit/json/W-Mf00352
749,Mf00341,,https://mrdata.usgs.gov/deposit/json/W-Mf00341
750,Mo00384,,https://mrdata.usgs.gov/deposit/json/W-Mo00384
751,Mf00420,,https://mrdata.usgs.gov/deposit/json/W-Mf00420
752,Mf00353,,https://mrdata.usgs.gov/deposit/json/W-Mf00353
753,Mf00366,,https://mrdata.usgs.gov/deposit/json/W-Mf00366
754,Mo00428,,https://mrdata.usgs.gov/deposit/json/W-Mo00428
755,Mf00345,,https://mrdata.usgs.gov/deposit/json/W-Mf00345
756,-1111,,https://mrdata.usgs.gov/deposit/json/W--1111
757,-1111,,https://mrdata.usgs.gov/deposit/json/W--1111
758,-1111,,https://mrdata.usgs.gov/deposit/json/W--1111
759,Mf00562,,https://mrdata.usgs.gov/deposit/json/W-Mf00562
760,Mf00562,,https://mrdata.usgs.gov/deposit/json/W-Mf00562
761,Mo00765,,https://mrdata.usgs.gov/deposit/json/W-Mo00765
762,Mo00765,,https://mrdata.usgs.gov/deposit/json/W-Mo00765
763,Mf00243,,https://mrdata.usgs.gov/deposit/json/W-Mf00243
764,Mf00243,,https://mrdata.usgs.gov/deposit/json/W-Mf00243
765,Mf00576,,https://mrdata.usgs.gov/deposit/json/W-Mf00576
766,Mo00266,,https://mrdata.usgs.gov/deposit/json/W-Mo00266
767,Mo00266,,https://mrdata.usgs.gov/deposit/json/W-Mo00266
768,Mo00509,,https://mrdata.usgs.gov/deposit/json/W-Mo00509
769,Mo00509,,https://mrdata.usgs.gov/deposit/json/W-Mo00509
770,Mo00509,,https://mrdata.usgs.gov/deposit/json/W-Mo00509
771,Mo00509,,https://mrdata.usgs.gov/deposit/json/W-Mo00509
772,Mo00509,,https://mrdata.usgs.gov/deposit/json/W-Mo00509
773,Mf00563,,https://mrdata.usgs.gov/deposit/json/W-Mf00563
774,Mf00567,,https://mrdata.usgs.gov/deposit/json/W-Mf00567
775,Mf00567,,https://mrdata.usgs.gov/deposit/json/W-Mf00567
776,Mf00568,,https://mrdata.usgs.gov/deposit/json/W-Mf00568
777,Mo00763,,https://mrdata.usgs.gov/deposit/json/W-Mo00763
778,Mo00763,,https://mrdata.usgs.gov/deposit/json/W-Mo00763
779,Mr00134,,https://mrdata.usgs.gov/deposit/json/W-Mr00134
780,Mf00561,,https://mrdata.usgs.gov/deposit/json/W-Mf00561
781,Mo00701,,https://mrdata.usgs.gov/deposit/json/W-Mo00701
782,Mo00701,,https://mrdata.usgs.gov/deposit/json/W-Mo00701
783,Mo00702,,https://mrdata.usgs.gov/deposit/json/W-Mo00702
784,Mo00702,,https://mrdata.usgs.gov/deposit/json/W-Mo00702
785,Mr00132,,https://mrdata.usgs.gov/deposit/json/W-Mr00132
786,Mr00132,,https://mrdata.usgs.gov/deposit/json/W-Mr00132
787,Mr00133,,https://mrdata.usgs.gov/deposit/json/W-Mr00133
788,Mr00133,,https://mrdata.usgs.gov/deposit/json/W-Mr00133
789,Mf00466,,https://mrdata.usgs.gov/deposit/json/W-Mf00466
790,Mo00347,,https://mrdata.usgs.gov/deposit/json/W-Mo00347
791,Mr00120,,https://mrdata.usgs.gov/deposit/json/W-Mr00120
792,Mf00286,,https://mrdata.usgs.gov/deposit/json/W-Mf00286
793,Mo00361,,https://mrdata.usgs.gov/deposit/json/W-Mo00361
794,Mo00526,,https://mrdata.usgs.gov/deposit/json/W-Mo00526
